110.418927,95.745014,201.28087
214.99385,99.258769,355.787281
124.038265,51.618609,81.462451
133.378682,148.956453,18.188195
182.335152,160.646307,98.362071
180.967073,96.919403,2.352011
194.348356,69.204799,182.052313
189.089951,111.327451,332.271326
343.994066,72.711849,272.407538
139.64696,67.63024,344.764387
79.450803,23.519319,156.763098
234.239295,18.058096,141.198355
109.81911,54.139024,4.666405
195.644459,92.505954,324.363084
133.360029,75.805265,160.06448
269.305716,101.771211,266.667845
173.570435,79.000755,42.511387
237.886678,127.145102,341.79245
107.044196,79.123312,1.195303
106.205255,33.949842,223.698776
263.890345,147.597048,288.252751
156.10412,88.292919,349.171514
66.387423,144.527457,16.492724
59.583764,96.714,331.627849
245.843565,80.854053,312.912316
70.552225,33.675794,219.959661
104.844344,36.27256,203.110038
309.318654,112.82144,0.293299
320.931273,46.519323,75.852259
334.026061,88.126038,45.460495
26.928289,13.578617,94.615846
110.123637,136.187173,1.941784
246.725329,61.545479,145.649798
197.886948,110.390021,330.900349
288.349019,91.413885,310.291096
215.658192,144.34352,342.899981
128.566635,104.722632,31.020104
119.342829,17.330447,220.300549
28.974316,148.119577,273.199928
247.465469,88.790397,307.432917
322.409966,113.857737,75.006323
114.995421,28.413509,3.044537
14.073553,88.390167,91.174012
70.554646,143.915186,35.594432
315.8034,95.267428,233.530647
302.106222,134.677482,147.593914
204.946742,91.588494,153.964997
302.091348,99.439049,297.967675
136.129665,81.50607,147.528037
8.04058,120.426539,55.347293
68.563871,152.008816,322.687883
57.371611,160.151352,336.317204
306.728573,28.415601,10.410533
189.631317,117.600769,344.814763
68.314119,150.881427,293.219453
54.914035,82.580928,348.024503
110.518985,18.606434,89.667291
136.710791,132.263994,20.210071
299.690449,62.308071,255.347908
222.32385,96.182039,145.680132
227.650448,90.918154,308.861621
192.83504,100.585078,351.044953
129.230123,176.810184,317.163507
309.018048,154.337921,142.184789
123.634576,163.800514,46.135416
80.755312,148.857693,42.52855
24.41984,138.395576,272.253564
150.174981,97.872374,50.589497
131.726751,147.458793,92.390211
86.384523,88.867732,322.987855
223.25015,100.993517,172.461646
235.411278,28.511445,146.144729
81.113548,145.374237,33.50186
180.358287,74.911774,187.000048
318.805741,6.106347,39.608032
185.215915,91.938544,184.558833
201.415214,121.886242,343.274151
148.781782,90.643382,44.707198
302.045568,149.304653,312.325663
174.709335,90.82001,184.636556
68.050307,32.779798,320.067446
227.563536,34.366559,155.59945
267.735016,25.315541,108.353228
83.941563,92.649314,315.668667
184.591769,9.103998,169.584566
80.18831,112.508763,9.210373
243.069598,78.052261,294.199322
242.306104,147.41836,4.415725
79.185951,28.809524,44.103545
235.81707,102.814443,160.359682
204.85795,86.353186,319.31025
153.67426,81.472284,175.00151
344.302526,66.535084,53.696792
322.5423,18.147864,113.463927
198.305284,100.005513,352.017047
121.905834,101.525533,55.846619
54.032755,77.356866,44.571341
157.78901,36.242778,70.076463
257.556174,80.272377,291.394275
321.933956,97.409272,296.65156
7.608086,22.709859,343.636965
314.913858,70.578413,241.77313
88.596213,56.64411,8.350707
253.867849,86.217827,324.509903
207.432954,102.541781,171.358782
138.260498,96.426029,43.352808
349.384341,144.579211,199.17123
285.800425,164.171656,103.872804
127.944838,154.399709,328.90918
89.609852,33.334138,216.363779
180.446512,91.337359,336.83054
82.537704,33.789777,237.56165
350.686952,43.538522,268.286259
90.449849,31.445654,59.218249
332.066178,94.151904,35.812028
176.913794,141.390003,104.461552
51.440379,133.778466,253.605576
2.575858,88.853345,265.686518
29.933887,177.013475,310.389625
101.977759,87.38244,328.01379
182.280843,28.097398,264.591527
193.442298,23.512508,264.043221
291.033649,154.143203,117.944852
179.055187,92.365232,4.524815
177.584272,77.891504,176.789303
280.726748,27.406139,303.522738
149.728404,112.336465,357.150141
216.933229,94.566884,155.599247
228.9868,141.800837,359.852112
32.481,45.959657,7.53536
128.683092,57.148493,29.649335
216.935063,102.514111,158.782886
222.539276,164.281771,117.562592
222.562121,83.031802,290.221158
68.495429,154.105965,32.210938
225.536839,88.173451,312.777006
15.210432,81.573796,282.956823
1.744541,36.816871,79.124089
269.310195,144.379014,196.489697
282.503489,0.276572,174.010947
134.495158,41.917726,88.746713
138.888288,17.260255,308.702646
171.444565,99.728201,303.985594
